set,alpha,inst,n,ub10,ub100,ub500,ub1000,sub,t10,t100,t500,t1000
SBF1,0.25,wee-mag_c=36,75,61,61,61,61,61,0.026438615,0.041165811,0.148087517,0.27119134
SBF1,0.25,wee-mag_c=37,75,61,61,61,61,61,0.02130618,0.041154499,0.143597148,0.27170771
SBF1,0.25,wee-mag_c=38,75,61,61,61,61,61,0.021213267,0.04091841,0.140839194,0.268519897
SBF1,0.25,wee-mag_c=39,75,60,60,60,60,60,0.010652088,0.010840099,0.010865365,0.010947801
SBF1,0.25,wee-mag_c=40,75,60,60,60,60,60,0.010599811,0.010629398,0.010819894,0.010943401
SBF1,0.25,wee-mag_c=41,75,60,60,60,60,60,0.021624133,0.040326608,0.139948853,0.264370682
SBF1,0.25,wee-mag_c=42,75,60,60,60,60,60,0.021767958,0.041364233,0.140008525,0.264461397
SBF1,0.25,wee-mag_c=43,75,60,60,60,60,60,0.022849752,0.042448128,0.142954312,0.268730361
SBF1,0.25,wee-mag_c=45,75,59,59,59,59,59,0.024799433,0.045246646,0.15179734,0.2849382
SBF1,0.25,wee-mag_c=46,75,55,55,55,55,55,0.025255714,0.045972895,0.151135278,0.282765274
SBF1,0.25,wee-mag_c=47,75,50,50,50,50,50,0.025697521,0.045693842,0.147505395,0.277182499
SBF1,0.25,wee-mag_c=49,75,39,39,38,38,39,0.027847362,0.046583759,0.143087262,0.26077795
SBF1,0.25,wee-mag_c=50,75,34,34,34,34,35,0.027939243,0.047469023,0.147735154,0.272978157
SBF1,0.25,wee-mag_c=52,75,33,33,32,32,33,0.020958891,0.042931645,0.151741181,0.285956434
SBF1,0.25,wee-mag_c=54,75,32,32,32,32,32,0.021291756,0.043624535,0.155588103,0.295444277
SBF1,0.25,wee-mag_c=56,75,31,31,31,31,31,0.02285577,0.043265187,0.147658608,0.280151964
SBF1,0.50,Arc111_c=10027,111,17,17,17,17,17,0.211723382,0.852183134,4.06921044,8.209182738
SBF1,0.50,Arc111_c=10743,111,16,16,16,16,16,0.237620236,1.088142676,5.550362763,11.432823098
SBF1,0.50,arc111_c=11378,111,15,15,15,15,15,0.282972306,1.354748801,6.011061512,12.001332171
SBF1,0.50,Arc111_c=11570,111,15,15,15,15,15,0.305627701,1.345593674,6.003170669,12.006563661
SBF1,0.50,Arc111_c=17067,111,10,10,10,10,10,0.124620595,0.423212329,1.993888001,3.936491625
SBF1,0.50,arc111_c=5755,111,28,28,27,27,28,0.118109003,0.373555613,1.762236882,1.649110827
SBF1,0.50,Arc111_c=5785,111,28,28,28,28,28,0.128748347,0.395755002,1.852076904,3.687599989
SBF1,0.50,Arc111_c=6016,111,28,28,28,28,28,0.122431354,0.43543402,2.027290983,4.128777885
SBF1,0.50,Arc111_c=6267,111,28,28,28,28,28,0.147302028,0.512041637,2.317784416,4.561715559
SBF1,0.50,Arc111_c=6540,111,27,27,27,27,27,0.140137649,0.477798185,2.163912298,4.354068326
SBF1,0.50,Arc111_c=6837,111,26,26,26,26,26,0.127970315,0.435498782,1.968801038,4.089985659
SBF1,0.50,Arc111_c=7162,111,25,25,25,25,25,0.12411832,0.481797358,2.349341251,4.812859686
SBF1,0.50,Arc111_c=7520,111,24,24,24,24,24,0.129501146,0.447984505,2.302389924,4.761462271
SBF1,0.50,Arc111_c=7916,111,22,22,22,22,22,0.156238771,0.551550507,2.620649535,5.394977055
SBF1,0.50,Arc111_c=8356,111,21,21,21,21,21,0.160396788,0.563613423,2.761910691,5.639788183
SBF1,0.50,arc111_c=8847,111,20,20,20,20,20,0.166286444,0.698650279,3.40531828,6.387637809
SBF1,0.50,Arc111_c=9400,111,18,18,18,18,19,0.207118181,0.774697102,4.054643432,7.978156472
SBF1,0.50,arc83_c=10816,83,9,9,9,9,9,0.023308437,0.028132995,0.053015122,0.082348181
SBF1,0.50,Arc83_c=3786,83,23,22,22,22,22,0.023714462,0.042853596,0.128724618,0.26678509
SBF1,0.50,Arc83_c=3985,83,23,23,23,23,22,0.029229424,0.045686333,0.132398316,0.274107917
SBF1,0.50,Arc83_c=4206,83,23,23,23,23,23,0.024868127,0.042529902,0.132708921,0.249155714
SBF1,0.50,Arc83_c=4454,83,21,21,21,21,21,0.0258996,0.047301591,0.156979734,0.298487912
SBF1,0.50,Arc83_c=4732,83,20,20,20,20,20,0.032666531,0.065647826,0.226324708,0.424215046
SBF1,0.50,Arc83_c=5048,83,19,18,18,18,18,0.038940782,0.084851068,0.338144131,0.656855597
SBF1,0.50,Arc83_c=5408,83,17,17,17,17,17,0.035577272,0.101014521,0.437411899,0.876046495
SBF1,0.50,Arc83_c=5824,83,16,16,16,16,16,0.038890087,0.124125713,0.563764137,1.125939649
SBF1,0.50,arc83_c=5853,83,16,16,16,16,16,0.03665761,0.121276214,0.565973184,1.126047104
SBF1,0.50,Arc83_c=6309,83,15,14,14,14,15,0.043718025,0.167058083,0.722193919,1.407266319
SBF1,0.50,arc83_c=6842,83,14,14,13,13,14,0.043510683,0.147931295,0.709633848,1.357066979
SBF1,0.50,Arc83_c=6883,83,14,14,13,13,14,0.040358304,0.15221241,0.699834897,1.355545644
SBF1,0.50,Arc83_c=7571,83,12,12,12,12,12,0.045733948,0.134934174,0.596056975,1.208882117
SBF1,0.50,arc83_c=8412,83,11,11,11,11,11,0.026249401,0.053631716,0.199639544,0.399337858
SBF1,0.50,arc83_c=8898,83,10,10,10,10,10,0.028154069,0.050506338,0.145752718,0.264056396
SBF1,0.50,barthol2_c=101,148,51,51,51,51,51,0.141755227,0.277936125,1.050171015,1.799803556
SBF1,0.50,barthol2_c=104,148,49,49,49,49,49,0.137739746,0.266521898,1.016959132,1.713553254
SBF1,0.50,barthol2_c=106,148,49,48,48,48,48,0.129898984,0.275714636,1.126286134,1.878775788
SBF1,0.50,barthol2_c=109,148,47,47,46,46,47,0.138906811,0.287009247,1.182502458,1.968635501
SBF1,0.50,barthol2_c=112,148,46,45,45,45,45,0.141825725,0.335362403,1.274357629,2.1782642230000002
SBF1,0.50,barthol2_c=115,148,44,44,44,44,44,0.17115056,0.377721136,1.478015304,2.701029751
SBF1,0.50,barthol2_c=118,148,43,43,42,42,43,0.139235678,0.339912833,1.476771143,2.846220782
SBF1,0.50,barthol2_c=121,148,41,41,41,41,41,0.163310346,0.395153086,1.721463248,3.298699319
SBF1,0.50,barthol2_c=125,148,40,40,40,40,40,0.168392664,0.499370156,2.096854343,3.948962008
SBF1,0.50,barthol2_c=129,148,38,38,38,38,38,0.180443398,0.551631645,2.401018974,4.656846184
SBF1,0.50,barthol2_c=133,148,37,37,37,37,37,0.193430661,0.675349952,2.642095058,5.340305454
SBF1,0.50,barthol2_c=137,148,36,36,36,36,36,0.202555275,0.766743146,3.219385035,6.4361397
SBF1,0.50,barthol2_c=142,148,35,34,34,34,34,0.194411988,0.947905728,3.796583054,7.649257385
SBF1,0.50,barthol2_c=146,148,33,33,33,33,34,0.232156303,1.025347598,4.39345004,8.991413574
SBF1,0.50,barthol2_c=152,148,32,32,32,32,32,0.269181544,1.274360685,5.43976104,10.918128891
SBF1,0.50,barthol2_c=157,148,31,31,31,31,31,0.32120131,1.441150852,6.002233402,12.012531445
SBF1,0.50,barthol2_c=163,148,30,30,30,30,30,0.326626238,1.626925521,6.008253065,12.005539191
SBF1,0.50,barthol2_c=170,148,28,28,28,28,29,0.401425824,1.961910665,6.010189407,12.013792143
SBF1,0.50,barthol2_c=84,148,53,53,53,53,53,0.109861307,0.226775855,0.699875737,1.497903385
SBF1,0.50,barthol2_c=85,148,53,53,53,53,53,0.129780332,0.268742775,0.753410229,1.605025904
SBF1,0.50,barthol2_c=87,148,53,53,53,53,53,0.158174824,0.308738452,0.815888711,1.540544859
SBF1,0.50,barthol2_c=89,148,53,53,53,53,53,0.16159575,0.304397314,0.806349082,1.556268472
SBF1,0.50,barthol2_c=91,148,53,53,53,53,53,0.160835733,0.294873267,0.853438277,1.576161518
SBF1,0.50,barthol2_c=93,148,54,53,53,53,53,0.148843108,0.297562362,0.855429757,1.574996011
SBF1,0.50,barthol2_c=95,148,54,53,53,53,53,0.167799746,0.309766851,0.888849371,1.632622938
SBF1,0.50,barthol2_c=97,148,54,53,53,53,53,0.152576759,0.270581511,0.863220401,1.575637187
SBF1,0.50,barthol2_c=99,148,52,52,52,52,52,0.166073648,0.289055063,0.939223528,1.753791456
SBF1,0.50,barthold_c=403,148,16,16,16,16,16,0.32901638,1.11178631,5.038491985,9.807474012
SBF1,0.50,barthold_c=434,148,15,15,15,15,15,0.242847391,0.956609186,4.738138582,9.191322959
SBF1,0.50,barthold_c=470,148,14,14,14,14,14,0.210485769,0.753375265,3.320826074,6.755724114
SBF1,0.50,barthold_c=513,148,13,13,13,13,13,0.202969579,0.646720363,2.753677879,5.208421332
SBF1,0.50,barthold_c=564,148,11,11,11,11,11,0.07629517,0.075359256,0.079051435,0.079154272
SBF1,0.50,barthold_c=626,148,10,10,10,10,10,0.077022581,0.076181979,0.078892814,0.078992745
SBF1,0.50,barthold_c=705,148,9,9,9,9,9,0.077576858,0.076585056,0.078585881,0.078769873
SBF1,0.50,barthold_c=805,148,8,8,8,8,8,0.076417893,0.076602595,0.078573766,0.078719049
SBF1,0.50,bowman8_c=20,8,6,6,6,6,6,6.01834e-4,8.30906e-4,0.002090577,0.003618169
SBF1,0.50,buxey_c=27,29,14,14,14,14,14,0.002661708,0.00454045,0.013753183,0.02588777
SBF1,0.50,buxey_c=30,29,15,14,14,14,14,0.002694704,0.004833315,0.014848062,0.027120147
SBF1,0.50,buxey_c=33,29,13,13,13,13,13,0.00270865,0.005003956,0.016707537,0.031434918
SBF1,0.50,buxey_c=36,29,12,12,12,12,12,0.002816962,0.004889286,0.015965168,0.030274205
SBF1,0.50,buxey_c=41,29,10,10,10,10,10,0.003026317,0.005341318,0.018057703,0.034289386
SBF1,0.50,buxey_c=47,29,8,8,8,8,8,0.002335936,0.002324487,0.002375115,0.002345397
SBF1,0.50,buxey_c=54,29,8,7,7,7,7,0.00581993,0.012585597,0.015822266,0.01301288
SBF1,0.50,gunther_c=41,35,14,14,14,14,14,0.003189718,0.005528632,0.017258305,0.03235907
SBF1,0.50,gunther_c=44,35,14,14,14,14,14,0.003250292,0.006099598,0.020706432,0.039010629
SBF1,0.50,gunther_c=49,35,13,13,13,13,13,0.003426133,0.006376382,0.020773531,0.039154515
SBF1,0.50,gunther_c=54,35,11,11,11,11,11,0.003599575,0.007364796,0.0263964,0.050606067
SBF1,0.50,gunther_c=61,35,10,10,10,10,10,0.004482403,0.010155556,0.04375463,0.086075835
SBF1,0.50,gunther_c=69,35,9,9,9,9,9,0.003281171,0.008423272,0.034455502,0.066758769
SBF1,0.50,gunther_c=81,35,8,8,8,8,8,0.003979747,0.012063727,0.056139355,0.105666285
SBF1,0.50,hahn_c=2004,53,10,10,10,10,10,0.00612762,0.010917766,0.039039793,0.064385992
SBF1,0.50,hahn_c=2338,53,8,8,8,8,8,0.003351912,0.003373081,0.003802761,0.003474829
SBF1,0.50,hahn_c=2806,53,6,6,6,6,6,0.003715781,0.003731009,0.004245148,0.003781036
SBF1,0.50,hahn_c=3507,53,5,5,5,5,5,0.00372271,0.003756378,0.004294449,0.003843193
SBF1,0.50,hahn_c=4676,53,4,4,4,4,4,0.003363483,0.003415166,0.003904234,0.003492054
SBF1,0.50,heskia_c=138,28,9,9,9,9,9,0.006019154,0.024566328,0.138102967,0.314983707
SBF1,0.50,heskia_c=205,28,6,6,6,6,6,0.002444849,0.002425543,0.002756472,0.002478264
SBF1,0.50,heskia_c=216,28,6,6,6,6,6,0.013274866,0.063443138,0.373210705,0.672124096
SBF1,0.50,heskia_c=256,28,5,5,5,5,5,0.001619882,0.001644058,0.001886241,0.001685357
SBF1,0.50,heskia_c=324,28,4,4,4,4,4,0.001671253,0.001669297,0.001928223,0.001721124
SBF1,0.50,heskia_c=342,28,4,4,4,4,4,0.001655361,0.001694793,0.001943324,0.001700045
SBF1,0.50,jackson_c=10,11,7,7,7,7,7,7.34428e-4,0.00115347,0.003612993,0.005807144
SBF1,0.50,jackson_c=13,11,5,5,5,5,5,6.98266e-4,0.001058754,0.003206235,0.005102711
SBF1,0.50,jackson_c=14,11,4,4,4,4,4,5.48853e-4,5.82641e-4,6.44787e-4,5.46721e-4
SBF1,0.50,jackson_c=21,11,3,3,3,3,3,5.54012e-4,5.40142e-4,6.32538e-4,5.92986e-4
SBF1,0.50,jackson_c=7,11,9,9,9,9,9,7.17462e-4,0.001194947,0.005218662,0.006456446
SBF1,0.50,jackson_c=9,11,8,8,8,8,8,7.53803e-4,0.001170435,0.003834298,0.006008928
SBF1,0.50,jaeschke_c=10,9,6,6,6,6,6,5.12888e-4,5.10613e-4,7.04534e-4,5.04105e-4
SBF1,0.50,jaeschke_c=18,9,3,3,3,3,3,5.46349e-4,4.98598e-4,5.752e-4,5.03654e-4
SBF1,0.50,jaeschke_c=6,9,8,8,8,8,8,4.9562e-4,5.01589e-4,5.79035e-4,5.11364e-4
SBF1,0.50,jaeschke_c=7,9,8,8,8,8,8,5.09453e-4,5.01636e-4,5.68301e-4,5.45302e-4
SBF1,0.50,jaeschke_c=8,9,8,8,8,8,8,5.13863e-4,4.98729e-4,5.72576e-4,5.35062e-4
SBF1,0.50,kilbrid_c=110,45,6,6,6,6,6,0.003445934,0.003427721,0.003946673,0.003450666
SBF1,0.50,kilbrid_c=111,45,6,6,6,6,6,0.003461926,0.003400756,0.003916849,0.003481527
SBF1,0.50,kilbrid_c=138,45,5,5,5,5,5,0.004287403,0.004293069,0.004979916,0.00447165
SBF1,0.50,kilbrid_c=184,45,4,4,4,4,4,0.002914454,0.002930418,0.003354161,0.003280975
SBF1,0.50,kilbrid_c=56,45,11,11,11,11,11,0.003130712,0.004826329,0.003576774,0.003185897
SBF1,0.50,kilbrid_c=57,45,11,11,11,11,11,0.010998354,0.051995652,0.276183995,0.469136832
SBF1,0.50,kilbrid_c=62,45,11,11,11,11,11,0.016040218,0.065986166,0.337707454,0.5833889
SBF1,0.50,kilbrid_c=69,45,10,10,10,10,10,0.018331482,0.077836967,0.419462155,0.787270442
SBF1,0.50,kilbrid_c=79,45,8,8,8,8,8,0.006518169,0.006588118,0.007454783,0.006788377
SBF1,0.50,kilbrid_c=92,45,7,7,7,7,7,0.004038511,0.004031479,0.004710581,0.004216559
SBF1,0.50,lutz1_c=1414,32,11,11,11,11,11,0.001350009,0.001369199,0.001515369,0.001388796
SBF1,0.50,lutz1_c=1572,32,12,12,12,12,12,0.002204289,0.00331801,0.011719772,0.016353275
SBF1,0.50,lutz1_c=1768,32,12,11,11,11,11,0.003559506,0.003670409,0.00987546,0.015142354
SBF1,0.50,lutz1_c=2020,32,10,10,10,10,9,0.002237895,0.003808827,0.010071599,0.016048816
SBF1,0.50,lutz1_c=2357,32,8,8,8,8,8,0.002186033,0.003143384,0.009040172,0.014119193
SBF1,0.50,lutz1_c=2828,32,7,7,7,7,7,0.002322589,0.003613254,0.011460988,0.018635762
SBF1,0.50,lutz2_c=11,89,54,54,54,53,54,0.020133254,0.026927344,0.067524855,0.139147461
SBF1,0.50,lutz2_c=12,89,55,54,54,54,55,0.024005364,0.033062546,0.075027013,0.107792429
SBF1,0.50,lutz2_c=13,89,51,51,50,50,51,0.022478332,0.029256739,0.070728535,0.10255023
SBF1,0.50,lutz2_c=14,89,48,47,47,46,47,0.019445353,0.027203769,0.059433168,0.099526374
SBF1,0.50,lutz2_c=15,89,43,43,43,43,43,0.022836241,0.029039664,0.061800576,0.102336906
SBF1,0.50,lutz2_c=16,89,41,40,40,39,39,0.01950253,0.027722506,0.066739299,0.103077683
SBF1,0.50,lutz2_c=17,89,36,36,35,35,35,0.021020458,0.027724925,0.061794691,0.10382433
SBF1,0.50,lutz2_c=18,89,33,33,33,33,33,0.024842229,0.029607402,0.063604737,0.116814585
SBF1,0.50,lutz2_c=19,89,31,31,31,31,31,0.021196078,0.02866518,0.064399583,0.120288312
SBF1,0.50,lutz2_c=20,89,30,30,29,29,29,0.0208612,0.028049512,0.065639992,0.130733874
SBF1,0.50,lutz2_c=21,89,28,28,28,28,28,0.021085907,0.02964887,0.074975215,0.15016674
SBF1,0.50,lutz3_c=103,89,20,20,20,20,20,0.02517851,0.068156154,0.29915166,0.685906303
SBF1,0.50,lutz3_c=110,89,18,18,18,18,18,0.024938613,0.062797577,0.243082509,0.533237306
SBF1,0.50,lutz3_c=118,89,17,17,17,17,17,0.023749963,0.062359347,0.22485061,0.498061101
SBF1,0.50,lutz3_c=127,89,16,16,16,16,16,0.033746062,0.0900476,0.394108547,0.858171502
SBF1,0.50,lutz3_c=137,89,15,15,15,15,15,0.025761053,0.054267356,0.205335084,0.434014813
SBF1,0.50,lutz3_c=150,89,13,13,13,13,13,0.025355657,0.047828725,0.154447605,0.328016112
SBF1,0.50,lutz3_c=75,89,24,24,24,24,23,0.021922476,0.050758213,0.191615429,0.392463291
SBF1,0.50,lutz3_c=79,89,25,24,24,24,24,0.025410219,0.060932641,0.273132958,0.531292352
SBF1,0.50,lutz3_c=83,89,26,25,25,25,25,0.024725808,0.063986889,0.244384121,0.470602712
SBF1,0.50,lutz3_c=87,89,24,24,23,23,24,0.031794706,0.068476158,0.281827551,0.54332228
SBF1,0.50,lutz3_c=92,89,23,23,23,23,22,0.025106433,0.068387563,0.270751133,0.531113933
SBF1,0.50,lutz3_c=97,89,21,21,21,21,21,0.033634689,0.0803232,0.329041078,0.616716895
SBF1,0.50,mansoor_c=48,11,5,5,5,5,5,5.64047e-4,5.66653e-4,5.75955e-4,6.15375e-4
SBF1,0.50,mansoor_c=62,11,4,4,4,4,4,7.43261e-4,5.65834e-4,5.78748e-4,5.82522e-4
SBF1,0.50,mansoor_c=94,11,3,3,3,3,3,5.55333e-4,5.57159e-4,5.54542e-4,5.82112e-4
SBF1,0.50,mertens_c=10,7,5,5,5,5,5,6.01472e-4,8.45404e-4,0.002103801,0.003752387
SBF1,0.50,mertens_c=15,7,3,3,3,3,3,4.83059e-4,5.82541e-4,4.91097e-4,4.98551e-4
SBF1,0.50,mertens_c=18,7,2,2,2,2,2,4.77273e-4,4.86618e-4,4.96418e-4,4.94474e-4
SBF1,0.50,mertens_c=6,7,6,6,6,6,6,4.76905e-4,5.06769e-4,4.95948e-4,4.79981e-4
SBF1,0.50,mertens_c=7,7,6,6,6,6,6,4.8854e-4,5.75498e-4,4.81028e-4,4.93343e-4
SBF1,0.50,mertens_c=8,7,6,6,6,6,6,4.96208e-4,4.97037e-4,4.9692e-4,4.98411e-4
SBF1,0.50,mitchell_c=14,21,9,9,9,9,9,0.001026927,0.001048734,0.001049329,0.001065068
SBF1,0.50,mitchell_c=15,21,10,10,10,10,10,0.001274548,0.001985635,0.0054883,0.009954318
SBF1,0.50,mitchell_c=21,21,6,6,6,6,6,8.36084e-4,8.25154e-4,8.65496e-4,0.001201431
SBF1,0.50,mitchell_c=26,21,5,5,5,5,5,8.39141e-4,8.22268e-4,8.31736e-4,8.47596e-4
SBF1,0.50,mitchell_c=35,21,4,4,4,4,4,8.42462e-4,8.50397e-4,8.57088e-4,0.001171192
SBF1,0.50,mitchell_c=39,21,3,3,3,3,3,8.77186e-4,8.73708e-4,8.87312e-4,8.91206e-4
SBF1,0.50,mukherje_c=176,94,26,26,26,26,26,0.116035551,0.673408738,3.092550555,6.161709585
SBF1,0.50,mukherje_c=183,94,26,26,26,26,26,0.16370642,0.668491544,3.2168752880000002,6.527094528
SBF1,0.50,mukherje_c=192,94,26,26,26,26,26,0.145894045,0.736623454,3.365661133,6.619172869
SBF1,0.50,mukherje_c=201,94,25,25,25,25,25,0.155350168,0.713841312,3.549296657,7.27593941
SBF1,0.50,mukherje_c=211,94,24,24,24,24,24,0.193431005,1.058572527,5.056686903,10.226272239
SBF1,0.50,mukherje_c=222,94,23,23,23,23,23,0.210494222,1.021646628,5.33876517,11.002381107
SBF1,0.50,mukherje_c=234,94,22,22,22,22,22,0.245100882,1.316897394,6.016288453,12.002357444
SBF1,0.50,mukherje_c=248,94,21,21,21,21,21,0.359337658,1.643426711,6.002391438,12.02099524
SBF1,0.50,mukherje_c=263,94,19,19,19,19,19,0.355672033,2.033104372,6.023119542,12.023262423
SBF1,0.50,mukherje_c=281,94,18,18,18,18,18,0.380376419,2.129634029,6.050321233,12.009754491
SBF1,0.50,mukherje_c=301,94,16,16,16,16,16,0.387606038,2.131749536,6.015689616,12.008263174
SBF1,0.50,mukherje_c=324,94,15,15,15,15,15,0.327961615,1.86347548,6.020729643,12.004300183
SBF1,0.50,mukherje_c=351,94,14,14,14,14,14,0.345783755,1.830441737,6.02504518,12.016598626
SBF1,0.50,roszieg_c=14,25,11,11,11,11,11,0.001600856,0.00287842,0.009205132,0.017197965
SBF1,0.50,roszieg_c=16,25,11,11,11,11,11,0.00158885,0.002833278,0.008968026,0.01661324
SBF1,0.50,roszieg_c=18,25,9,9,9,9,9,0.001783417,0.003409606,0.010856282,0.020552174
SBF1,0.50,roszieg_c=21,25,7,7,7,7,7,0.001547828,0.001550801,0.001553936,0.001604008
SBF1,0.50,roszieg_c=25,25,6,6,6,6,6,0.001117014,0.00108431,0.001092945,0.001090002
SBF1,0.50,roszieg_c=32,25,5,5,5,5,5,0.001112697,0.001068768,0.001104322,0.001091537
SBF1,0.50,sawyer30_c=25,30,15,15,14,14,15,0.002349885,0.004403482,0.008618404,0.008666206
SBF1,0.50,sawyer30_c=27,30,14,14,14,14,14,0.002854453,0.005223505,0.016382598,0.03021656
SBF1,0.50,sawyer30_c=30,30,14,14,14,14,14,0.002946062,0.005198455,0.016071539,0.029979361
SBF1,0.50,Sawyer30_c=33,30,13,13,13,12,13,0.002823053,0.005841803,0.021502981,0.041079918
SBF1,0.50,sawyer30_c=36,30,12,12,12,12,12,0.002675177,0.005764662,0.02247161,0.043049064
SBF1,0.50,sawyer30_c=41,30,10,10,10,10,10,0.002760718,0.006850346,0.027127213,0.052734619
SBF1,0.50,Sawyer30_c=47,30,9,9,8,8,9,0.002801146,0.010905125,0.02701473,0.027047744
SBF1,0.50,sawyer30_c=54,30,8,8,8,8,7,0.005660401,0.024966317,0.111373394,0.215662837
SBF1,0.50,sawyer30_c=75,30,5,5,5,5,5,0.001600799,0.001599679,0.001621327,0.001619309
SBF1,0.50,scholl_c=1394,297,52,52,52,52,52,0.979799388,2.26759176,6.001959353,12.010947893
SBF1,0.50,scholl_c=1422,297,52,52,52,52,52,1.115514575,2.515634456,6.006027182,12.008471598
SBF1,0.50,scholl_c=1452,297,53,53,53,53,53,1.036043234,2.475898215,6.012478241,12.000069001
SBF1,0.50,scholl_c=1483,297,54,54,54,54,53,1.038203787,2.457211799,6.002643823,12.01142493
SBF1,0.50,scholl_c=1515,297,53,53,53,53,53,1.328651613,2.82661853,6.013640812,12.001702302
SBF1,0.50,scholl_c=1548,297,52,52,52,52,52,1.066008865,2.476337354,6.021884739,12.021953878
SBF1,0.50,scholl_c=1584,297,51,51,51,51,51,1.073762845,2.622823671,6.005151624,12.012857903
SBF1,0.50,scholl_c=1620,297,50,50,50,50,50,1.117460852,2.903923543,6.014854809,12.016547013
SBF1,0.50,scholl_c=1659,297,48,48,48,48,48,1.178474928,2.982435014,6.003897393,12.022003293
SBF1,0.50,scholl_c=1699,297,47,47,47,47,47,1.145808088,3.140502041,6.000508457,12.013363541
SBF1,0.50,scholl_c=1742,297,46,46,46,46,46,1.145979607,3.123681095,6.002092119,12.013815928
SBF1,0.50,scholl_c=1787,297,45,45,45,45,45,1.139602121,3.140543063,6.009310224,12.004257274
SBF1,0.50,scholl_c=1834,297,43,43,43,43,43,1.306860226,3.293835432,6.018362949,12.006198656
SBF1,0.50,scholl_c=1883,297,42,42,42,42,42,1.210026383,2.985004312,6.004478819,12.008283797
SBF1,0.50,scholl_c=1935,297,41,41,41,41,41,1.114492578,2.840281039,6.004392016,12.013582621
SBF1,0.50,scholl_c=1991,297,40,40,40,40,40,1.017186712,2.548690591,6.004612231,12.002543484
SBF1,0.50,scholl_c=2049,297,39,39,39,39,39,1.007024815,2.342069123,6.01214213,12.016530997
SBF1,0.50,scholl_c=2111,297,38,38,38,38,38,0.925981281,1.902158387,6.007978576,12.003818466
SBF1,0.50,scholl_c=2177,297,37,37,37,37,37,0.936811943,1.841858831,6.009096855,12.006837675
SBF1,0.50,scholl_c=2247,297,36,36,36,36,36,0.900294339,1.669345365,5.92538199,10.942296302
SBF1,0.50,scholl_c=2322,297,34,34,34,34,34,0.868841665,1.521385084,4.709577165,8.838221591
SBF1,0.50,scholl_c=2402,297,33,33,33,33,33,0.853541255,1.323332617,4.154822897,7.454298997
SBF1,0.50,scholl_c=2488,297,32,32,32,32,32,0.81708086,1.242428116,3.631181316,6.486193767
SBF1,0.50,scholl_c=2580,297,31,31,31,31,31,0.793202634,1.089141019,3.193452649,5.855181185
SBF1,0.50,scholl_c=2680,297,30,30,30,30,29,0.754629867,1.086254143,2.826076682,5.191912042
SBF1,0.50,scholl_c=2787,297,29,29,29,29,28,0.748106173,1.056191835,2.466048069,4.499911346
SBF1,0.50,Tonge70_c=160,70,24,24,24,24,24,0.016152611,0.035777016,0.143286819,0.275860155
SBF1,0.50,Tonge70_c=168,70,24,24,24,24,24,0.018148147,0.040761663,0.150763567,0.296623207
SBF1,0.50,Tonge70_c=176,70,24,24,24,24,24,0.019653753,0.04444121,0.184633753,0.348022142
SBF1,0.50,Tonge70_c=185,70,24,24,24,24,24,0.01888458,0.043410177,0.185554001,0.363193685
SBF1,0.50,Tonge70_c=195,70,23,23,22,22,22,0.018332947,0.049461222,0.203588402,0.390649128
SBF1,0.50,Tonge70_c=207,70,21,21,21,21,21,0.019195909,0.055798867,0.24648837,0.479101447
SBF1,0.50,Tonge70_c=220,70,20,19,19,19,19,0.021310854,0.068501524,0.298695606,0.593679772
SBF1,0.50,Tonge70_c=234,70,18,18,18,18,18,0.025528147,0.089423912,0.428674885,0.854416816
SBF1,0.50,Tonge70_c=251,70,17,17,17,17,17,0.02490882,0.101049024,0.517219105,1.023183352
SBF1,0.50,Tonge70_c=270,70,16,15,15,15,16,0.031355706,0.12867242,0.564670357,1.099311595
SBF1,0.50,Tonge70_c=293,70,14,14,14,14,14,0.031498973,0.118294634,0.579203318,1.156127469
SBF1,0.50,Tonge70_c=320,70,13,13,13,13,13,0.037149817,0.135493666,0.642985667,1.267232161
SBF1,0.50,tonge70_c=364,70,11,11,11,11,11,0.037548194,0.138636865,0.667370457,1.441194952
SBF1,0.50,tonge70_c=410,70,10,10,10,10,10,0.03081612,0.129318757,0.614838377,1.217876253
SBF1,0.50,tonge70_c=468,70,9,9,9,9,9,0.023975192,0.084615794,0.417711629,0.814294958
SBF1,0.50,tonge70_c=527,70,8,8,8,8,8,0.016956334,0.037464299,0.141550305,0.266032329
SBF1,0.50,warnecke_c=104,58,19,19,19,19,19,0.01117547,0.020520189,0.065976274,0.119698798
SBF1,0.50,warnecke_c=111,58,18,18,18,18,17,0.010675222,0.020313007,0.071274372,0.132675909
SBF1,0.50,warnecke_c=54,58,32,32,32,32,32,0.009068845,0.015051972,0.044790682,0.081815143
SBF1,0.50,warnecke_c=56,58,32,32,32,32,32,0.009476568,0.015234358,0.045752566,0.082655617
SBF1,0.50,warnecke_c=58,58,33,32,32,32,32,0.009721294,0.016308153,0.047083367,0.084486553
SBF1,0.50,warnecke_c=60,58,33,33,33,33,32,0.011148125,0.017312496,0.049164307,0.086054876
SBF1,0.50,warnecke_c=62,58,33,33,33,33,32,0.012131031,0.018144239,0.049426367,0.087902387
SBF1,0.50,warnecke_c=65,58,34,33,33,33,33,0.011518362,0.018489088,0.049528182,0.087834256
SBF1,0.50,warnecke_c=68,58,33,32,32,32,32,0.012596057,0.020396998,0.051788101,0.091503345
