inst,elapsed,alg,lb,ub
mp/BARTHOLD.IN2_TS0.25_EJ3,0.102593159,ro-random,12,12
mp/BARTHOLD.IN2_TS0.25_EJ3,0.115988244,ro-mprule,12,12
mp/BARTHOLD.IN2_TS0.25_EJ4,0.106042198,ro-sbf,9,9
mp/BARTHOLD.IN2_TS0.25_EJ4,0.11959183,ro-mprule,9,9
mp/BARTHOLD.IN2_TS0.25_EJ4,0.104601772,ro-asq,9,9
mp/BARTHOLD.IN2_TS0.25_EJ4,0.101041635,ro-random,9,9
mp/BARTHOLD.IN2_TS0.25_EJ5,0.118457465,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.25_EJ5,0.104881813,ro-asq,8,8
mp/BARTHOLD.IN2_TS0.25_EJ5,0.104513233,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.25_EJ5,0.101677646,ro-random,8,8
mp/BARTHOLD.IN2_TS0.25_EJ6,0.104891249,ro-asq,8,8
mp/BARTHOLD.IN2_TS0.25_EJ6,0.101693415,ro-random,8,8
mp/BARTHOLD.IN2_TS0.25_EJ6,0.117501966,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.25_EJ6,0.104504111,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.25_EJ7,0.104693495,ro-asq,8,8
mp/BARTHOLD.IN2_TS0.25_EJ7,0.104233562,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.25_EJ7,0.100088547,ro-random,8,8
mp/BARTHOLD.IN2_TS0.25_EJ7,0.116182413,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.25_EJ8,0.116935811,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.25_EJ8,0.100128348,ro-random,8,8
mp/BARTHOLD.IN2_TS0.25_EJ8,0.104388318,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.25_EJ8,0.106252448,ro-asq,8,8
mp/BARTHOLD.IN2_TS0.25_EJ9,0.100239695,ro-random,8,8
mp/BARTHOLD.IN2_TS0.25_EJ9,0.104122956,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.25_EJ9,0.117671781,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.25_EJ9,0.105087237,ro-asq,8,8
mp/BARTHOLD.IN2_TS0.25-med_EJ1,0.342018563,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.25-med_EJ1,0.546506115,ro-random,8,9
mp/BARTHOLD.IN2_TS0.25-med_EJ1,0.745146958,ro-sbf,8,9
mp/BARTHOLD.IN2_TS0.25-med_EJ1,0.937401205,ro-asq,8,9
mp/BARTHOLD.IN2_TS0.25-med_EJ10,3.366642968,ro-random,11,13
mp/BARTHOLD.IN2_TS0.25-med_EJ10,10.874883752,ro-sbf,11,12
mp/BARTHOLD.IN2_TS0.25-med_EJ10,2.788183334,ro-asq,11,13
mp/BARTHOLD.IN2_TS0.25-med_EJ10,0.272790077,ro-mprule,11,12
mp/BARTHOLD.IN2_TS0.25-med_EJ2,0.318677332,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.25-med_EJ2,0.384177102,ro-asq,8,8
mp/BARTHOLD.IN2_TS0.25-med_EJ2,0.350754491,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.25-med_EJ2,0.371380189,ro-random,8,8
mp/BARTHOLD.IN2_TS0.25-med_EJ3,1.471044692,ro-asq,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ3,1.392113511,ro-random,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ3,0.298224585,ro-mprule,10,10
mp/BARTHOLD.IN2_TS0.25-med_EJ3,2.968085781,ro-sbf,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ4,0.347832074,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.25-med_EJ4,0.844550829,ro-asq,8,9
mp/BARTHOLD.IN2_TS0.25-med_EJ4,0.538967776,ro-random,8,9
mp/BARTHOLD.IN2_TS0.25-med_EJ4,0.69418084,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.25-med_EJ5,1.46582525,ro-asq,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ5,1.476836079,ro-random,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ5,0.296257861,ro-mprule,10,10
mp/BARTHOLD.IN2_TS0.25-med_EJ5,3.88291643,ro-sbf,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ6,5.567299005,ro-asq,13,14
mp/BARTHOLD.IN2_TS0.25-med_EJ6,6.896360007,ro-random,13,14
mp/BARTHOLD.IN2_TS0.25-med_EJ6,0.25334869,ro-mprule,13,14
mp/BARTHOLD.IN2_TS0.25-med_EJ6,12.001210077,ro-sbf,13,14
mp/BARTHOLD.IN2_TS0.25-med_EJ7,12.004757674,ro-sbf,12,13
mp/BARTHOLD.IN2_TS0.25-med_EJ7,3.788223369,ro-asq,12,13
mp/BARTHOLD.IN2_TS0.25-med_EJ7,4.560270673,ro-random,12,13
mp/BARTHOLD.IN2_TS0.25-med_EJ7,0.26050287,ro-mprule,12,13
mp/BARTHOLD.IN2_TS0.25-med_EJ8,7.599034323,ro-sbf,11,12
mp/BARTHOLD.IN2_TS0.25-med_EJ8,2.354194112,ro-asq,11,12
mp/BARTHOLD.IN2_TS0.25-med_EJ8,2.595663799,ro-random,11,12
mp/BARTHOLD.IN2_TS0.25-med_EJ8,0.285220948,ro-mprule,11,11
mp/BARTHOLD.IN2_TS0.25-med_EJ9,1.573722752,ro-asq,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ9,1.60187572,ro-random,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ9,4.459573701,ro-sbf,10,11
mp/BARTHOLD.IN2_TS0.25-med_EJ9,0.294085313,ro-mprule,10,11
mp/BARTHOLD.IN2_TS0.75_EJ1,0.10756451,ro-sbf,9,9
mp/BARTHOLD.IN2_TS0.75_EJ1,0.104820103,ro-mprule,9,9
mp/BARTHOLD.IN2_TS0.75_EJ1,0.108096406,ro-asq,9,9
mp/BARTHOLD.IN2_TS0.75_EJ1,0.103396509,ro-random,9,9
mp/BARTHOLD.IN2_TS0.75_EJ10,0.105896224,ro-mprule,13,13
mp/BARTHOLD.IN2_TS0.75_EJ10,0.118125072,ro-sbf,13,13
mp/BARTHOLD.IN2_TS0.75_EJ10,0.142417092,ro-asq,13,13
mp/BARTHOLD.IN2_TS0.75_EJ10,0.183580514,ro-random,13,13
mp/BARTHOLD.IN2_TS0.75_EJ2,8.649646442,ro-random,14,15
mp/BARTHOLD.IN2_TS0.75_EJ2,7.213092473,ro-asq,14,15
mp/BARTHOLD.IN2_TS0.75_EJ2,0.63522848,ro-sbf,14,14
mp/BARTHOLD.IN2_TS0.75_EJ2,0.107558312,ro-mprule,14,14
mp/BARTHOLD.IN2_TS0.75_EJ3,7.867634687,ro-asq,14,15
mp/BARTHOLD.IN2_TS0.75_EJ3,0.110559097,ro-mprule,14,15
mp/BARTHOLD.IN2_TS0.75_EJ3,12.00455731,ro-sbf,14,15
mp/BARTHOLD.IN2_TS0.75_EJ3,9.354120112,ro-random,14,15
mp/BARTHOLD.IN2_TS0.75_EJ4,0.115478453,ro-mprule,13,14
mp/BARTHOLD.IN2_TS0.75_EJ4,5.460377985,ro-asq,13,14
mp/BARTHOLD.IN2_TS0.75_EJ4,12.000510567,ro-sbf,13,14
mp/BARTHOLD.IN2_TS0.75_EJ4,6.7728907,ro-random,13,14
mp/BARTHOLD.IN2_TS0.75_EJ5,0.236295625,ro-random,13,13
mp/BARTHOLD.IN2_TS0.75_EJ5,0.109039352,ro-sbf,13,13
mp/BARTHOLD.IN2_TS0.75_EJ5,0.106234458,ro-mprule,13,13
mp/BARTHOLD.IN2_TS0.75_EJ5,0.547674204,ro-asq,13,13
mp/BARTHOLD.IN2_TS0.75_EJ6,0.108240682,ro-asq,11,11
mp/BARTHOLD.IN2_TS0.75_EJ6,0.109639733,ro-mprule,11,11
mp/BARTHOLD.IN2_TS0.75_EJ6,0.107478147,ro-sbf,11,11
mp/BARTHOLD.IN2_TS0.75_EJ6,0.105265453,ro-random,11,11
mp/BARTHOLD.IN2_TS0.75_EJ7,0.104549466,ro-random,8,8
mp/BARTHOLD.IN2_TS0.75_EJ7,0.105768554,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.75_EJ7,0.108729761,ro-asq,8,8
mp/BARTHOLD.IN2_TS0.75_EJ7,0.107486495,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.75_EJ8,0.104575946,ro-random,8,8
mp/BARTHOLD.IN2_TS0.75_EJ8,0.10842007,ro-asq,8,8
mp/BARTHOLD.IN2_TS0.75_EJ8,0.105788257,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.75_EJ8,0.107829766,ro-sbf,8,8
mp/BARTHOLD.IN2_TS0.75_EJ9,8.058369147,ro-sbf,11,12
mp/BARTHOLD.IN2_TS0.75_EJ9,2.191834443,ro-asq,11,12
mp/BARTHOLD.IN2_TS0.75_EJ9,2.649246679,ro-random,11,12
mp/BARTHOLD.IN2_TS0.75_EJ9,0.106781484,ro-mprule,11,12
mp/BARTHOLD.IN2_TS0.75-med_EJ1,0.529380314,ro-random,8,10
mp/BARTHOLD.IN2_TS0.75-med_EJ1,0.858465502,ro-asq,8,10
mp/BARTHOLD.IN2_TS0.75-med_EJ1,0.338969784,ro-mprule,8,8
mp/BARTHOLD.IN2_TS0.75-med_EJ1,0.775142593,ro-sbf,8,9
mp/BARTHOLD.IN2_TS0.75-med_EJ10,9.847902306,ro-random,13,16
mp/BARTHOLD.IN2_TS0.75-med_EJ10,12.012683339,ro-sbf,13,15
mp/BARTHOLD.IN2_TS0.75-med_EJ10,0.255783239,ro-mprule,13,15
mp/BARTHOLD.IN2_TS0.75-med_EJ10,8.375582422,ro-asq,13,16
mp/BARTHOLD.IN2_TS0.75-med_EJ2,1.19375378,ro-random,9,12
mp/BARTHOLD.IN2_TS0.75-med_EJ2,0.293406053,ro-mprule,9,10
mp/BARTHOLD.IN2_TS0.75-med_EJ2,1.70718926,ro-sbf,9,11
mp/BARTHOLD.IN2_TS0.75-med_EJ2,1.24153173,ro-asq,9,12
mp/BARTHOLD.IN2_TS0.75-med_EJ3,0.877053425,ro-asq,8,10
mp/BARTHOLD.IN2_TS0.75-med_EJ3,0.726881676,ro-sbf,8,10
mp/BARTHOLD.IN2_TS0.75-med_EJ3,0.321073707,ro-mprule,8,9
mp/BARTHOLD.IN2_TS0.75-med_EJ3,0.655063771,ro-random,8,10
mp/BARTHOLD.IN2_TS0.75-med_EJ4,0.262190909,ro-mprule,11,12
mp/BARTHOLD.IN2_TS0.75-med_EJ4,3.662292725,ro-random,11,14
mp/BARTHOLD.IN2_TS0.75-med_EJ4,3.225998273,ro-asq,11,14
mp/BARTHOLD.IN2_TS0.75-med_EJ4,9.073661917,ro-sbf,11,13
mp/BARTHOLD.IN2_TS0.75-med_EJ5,0.265625088,ro-mprule,14,15
mp/BARTHOLD.IN2_TS0.75-med_EJ5,12.027162115,ro-sbf,14,17
mp/BARTHOLD.IN2_TS0.75-med_EJ5,11.202032439,ro-asq,14,17
mp/BARTHOLD.IN2_TS0.75-med_EJ5,12.006281111,ro-random,14,17
mp/BARTHOLD.IN2_TS0.75-med_EJ6,2.224254431,ro-sbf,9,11
mp/BARTHOLD.IN2_TS0.75-med_EJ6,1.600079005,ro-asq,9,12
mp/BARTHOLD.IN2_TS0.75-med_EJ6,1.295803295,ro-random,9,12
mp/BARTHOLD.IN2_TS0.75-med_EJ6,0.289742193,ro-mprule,9,10
mp/BARTHOLD.IN2_TS0.75-med_EJ7,1.291263238,ro-random,9,12
mp/BARTHOLD.IN2_TS0.75-med_EJ7,0.287236047,ro-mprule,9,10
mp/BARTHOLD.IN2_TS0.75-med_EJ7,2.087983938,ro-sbf,9,11
mp/BARTHOLD.IN2_TS0.75-med_EJ7,1.336787535,ro-asq,9,12
mp/BARTHOLD.IN2_TS0.75-med_EJ8,1.1370666,ro-random,9,12
mp/BARTHOLD.IN2_TS0.75-med_EJ8,0.2791051,ro-mprule,9,10
mp/BARTHOLD.IN2_TS0.75-med_EJ8,1.329215998,ro-asq,9,12
mp/BARTHOLD.IN2_TS0.75-med_EJ8,1.624650244,ro-sbf,9,11
mp/BARTHOLD.IN2_TS0.75-med_EJ9,3.236451407,ro-random,11,13
mp/BARTHOLD.IN2_TS0.75-med_EJ9,2.552743205,ro-asq,11,13
mp/BARTHOLD.IN2_TS0.75-med_EJ9,7.527630193,ro-sbf,11,13
mp/BARTHOLD.IN2_TS0.75-med_EJ9,0.251733411,ro-mprule,11,12
mp/HAHN.IN2_TS0.25_EJ1,0.004003225,ro-mprule,6,6
mp/HAHN.IN2_TS0.25_EJ1,0.004124361,ro-asq,6,6
mp/HAHN.IN2_TS0.25_EJ1,0.016998918,ro-random,6,6
mp/HAHN.IN2_TS0.25_EJ1,0.004787623,ro-sbf,6,6
mp/HAHN.IN2_TS0.25_EJ10,0.004734815,ro-asq,5,5
mp/HAHN.IN2_TS0.25_EJ10,0.003758503,ro-mprule,5,6
mp/HAHN.IN2_TS0.25_EJ10,0.0047341,ro-random,5,5
mp/HAHN.IN2_TS0.25_EJ10,0.004783628,ro-sbf,5,5
mp/HAHN.IN2_TS0.25_EJ2,0.004715692,ro-random,4,4
mp/HAHN.IN2_TS0.25_EJ2,0.004303068,ro-sbf,4,4
mp/HAHN.IN2_TS0.25_EJ2,0.004738916,ro-mprule,4,4
mp/HAHN.IN2_TS0.25_EJ2,0.005801096,ro-asq,4,4
mp/HAHN.IN2_TS0.25_EJ3,0.004221538,ro-asq,5,5
mp/HAHN.IN2_TS0.25_EJ3,0.004215102,ro-sbf,5,5
mp/HAHN.IN2_TS0.25_EJ3,0.004089246,ro-random,5,5
mp/HAHN.IN2_TS0.25_EJ3,0.004099442,ro-mprule,5,5
mp/HAHN.IN2_TS0.25_EJ4,0.00384216,ro-sbf,8,8
mp/HAHN.IN2_TS0.25_EJ4,0.003729216,ro-mprule,8,8
mp/HAHN.IN2_TS0.25_EJ4,0.003763735,ro-random,8,8
mp/HAHN.IN2_TS0.25_EJ4,0.003854634,ro-asq,8,8
mp/HAHN.IN2_TS0.25_EJ5,0.004156161,ro-random,4,4
mp/HAHN.IN2_TS0.25_EJ5,0.005421359,ro-mprule,4,4
mp/HAHN.IN2_TS0.25_EJ5,0.004253739,ro-sbf,4,4
mp/HAHN.IN2_TS0.25_EJ5,0.00430155,ro-asq,4,4
mp/HAHN.IN2_TS0.25_EJ6,0.004262225,ro-sbf,4,4
mp/HAHN.IN2_TS0.25_EJ6,0.004268999,ro-asq,4,4
mp/HAHN.IN2_TS0.25_EJ6,0.004113692,ro-random,4,4
mp/HAHN.IN2_TS0.25_EJ6,0.004144804,ro-mprule,4,4
mp/HAHN.IN2_TS0.25_EJ7,0.004258501,ro-asq,4,4
mp/HAHN.IN2_TS0.25_EJ7,0.004108209,ro-random,4,4
mp/HAHN.IN2_TS0.25_EJ7,0.004263079,ro-sbf,4,4
mp/HAHN.IN2_TS0.25_EJ7,0.004215967,ro-mprule,4,4
mp/HAHN.IN2_TS0.25_EJ8,0.004195615,ro-mprule,5,5
mp/HAHN.IN2_TS0.25_EJ8,0.004215216,ro-sbf,5,5
mp/HAHN.IN2_TS0.25_EJ8,0.004688367,ro-asq,5,5
mp/HAHN.IN2_TS0.25_EJ8,0.004494465,ro-random,5,5
mp/HAHN.IN2_TS0.25_EJ9,0.003880029,ro-asq,4,4
mp/HAHN.IN2_TS0.25_EJ9,0.003831518,ro-sbf,4,4
mp/HAHN.IN2_TS0.25_EJ9,0.00375762,ro-mprule,4,4
mp/HAHN.IN2_TS0.25_EJ9,0.00371092,ro-random,4,4
mp/HAHN.IN2_TS0.25-med_EJ1,0.018166141,ro-sbf,5,5
mp/HAHN.IN2_TS0.25-med_EJ1,0.01791311,ro-mprule,5,5
mp/HAHN.IN2_TS0.25-med_EJ1,0.018196133,ro-asq,5,5
mp/HAHN.IN2_TS0.25-med_EJ1,0.020430749,ro-random,5,5
mp/HAHN.IN2_TS0.25-med_EJ10,0.200606335,ro-asq,8,9
mp/HAHN.IN2_TS0.25-med_EJ10,0.101816674,ro-sbf,8,9
mp/HAHN.IN2_TS0.25-med_EJ10,0.102291261,ro-random,8,9
mp/HAHN.IN2_TS0.25-med_EJ10,0.00771813,ro-mprule,8,9
mp/HAHN.IN2_TS0.25-med_EJ2,0.016763259,ro-sbf,4,4
mp/HAHN.IN2_TS0.25-med_EJ2,0.01640328,ro-random,4,4
mp/HAHN.IN2_TS0.25-med_EJ2,0.01649967,ro-mprule,4,4
mp/HAHN.IN2_TS0.25-med_EJ2,0.020391384,ro-asq,4,4
mp/HAHN.IN2_TS0.25-med_EJ3,0.008738417,ro-mprule,5,5
mp/HAHN.IN2_TS0.25-med_EJ3,0.009389465,ro-asq,5,5
mp/HAHN.IN2_TS0.25-med_EJ3,0.009467914,ro-random,5,5
mp/HAHN.IN2_TS0.25-med_EJ3,0.00934581,ro-sbf,5,5
mp/HAHN.IN2_TS0.25-med_EJ4,0.007920464,ro-mprule,8,9
mp/HAHN.IN2_TS0.25-med_EJ4,0.033756015,ro-sbf,8,8
mp/HAHN.IN2_TS0.25-med_EJ4,0.103005267,ro-random,8,9
mp/HAHN.IN2_TS0.25-med_EJ4,0.190971005,ro-asq,8,9
mp/HAHN.IN2_TS0.25-med_EJ5,0.007973548,ro-sbf,4,4
mp/HAHN.IN2_TS0.25-med_EJ5,0.007204566,ro-mprule,4,4
mp/HAHN.IN2_TS0.25-med_EJ5,0.008548063,ro-random,4,4
mp/HAHN.IN2_TS0.25-med_EJ5,0.00831221,ro-asq,4,4
mp/HAHN.IN2_TS0.25-med_EJ6,0.019487603,ro-mprule,5,5
mp/HAHN.IN2_TS0.25-med_EJ6,0.019133117,ro-random,5,5
mp/HAHN.IN2_TS0.25-med_EJ6,0.019673088,ro-sbf,5,5
mp/HAHN.IN2_TS0.25-med_EJ6,0.019618741,ro-asq,5,5
mp/HAHN.IN2_TS0.25-med_EJ7,0.014351062,ro-asq,4,4
mp/HAHN.IN2_TS0.25-med_EJ7,0.013902894,ro-random,4,4
mp/HAHN.IN2_TS0.25-med_EJ7,0.014390156,ro-sbf,4,4
mp/HAHN.IN2_TS0.25-med_EJ7,0.014277405,ro-mprule,4,4
mp/HAHN.IN2_TS0.25-med_EJ8,0.016413076,ro-random,5,5
mp/HAHN.IN2_TS0.25-med_EJ8,0.014082746,ro-asq,5,5
mp/HAHN.IN2_TS0.25-med_EJ8,0.014078533,ro-mprule,5,5
mp/HAHN.IN2_TS0.25-med_EJ8,0.013977109,ro-sbf,5,5
mp/HAHN.IN2_TS0.25-med_EJ9,0.012321645,ro-asq,6,6
mp/HAHN.IN2_TS0.25-med_EJ9,0.011971721,ro-mprule,6,6
mp/HAHN.IN2_TS0.25-med_EJ9,0.011898411,ro-random,6,6
mp/HAHN.IN2_TS0.25-med_EJ9,0.012311057,ro-sbf,6,6
mp/HAHN.IN2_TS0.75_EJ1,0.003792926,ro-mprule,5,5
mp/HAHN.IN2_TS0.75_EJ1,0.003766828,ro-random,5,5
mp/HAHN.IN2_TS0.75_EJ1,0.003872483,ro-sbf,5,5
mp/HAHN.IN2_TS0.75_EJ1,0.003888827,ro-asq,5,5
mp/HAHN.IN2_TS0.75_EJ10,0.003816209,ro-mprule,8,9
mp/HAHN.IN2_TS0.75_EJ10,0.004215797,ro-sbf,8,8
mp/HAHN.IN2_TS0.75_EJ10,0.003770007,ro-random,8,8
mp/HAHN.IN2_TS0.75_EJ10,0.004216621,ro-asq,8,8
mp/HAHN.IN2_TS0.75_EJ2,0.004667618,ro-random,4,4
mp/HAHN.IN2_TS0.75_EJ2,0.004137991,ro-mprule,4,4
mp/HAHN.IN2_TS0.75_EJ2,0.0049587,ro-sbf,4,4
mp/HAHN.IN2_TS0.75_EJ2,0.005370529,ro-asq,4,4
mp/HAHN.IN2_TS0.75_EJ3,0.004115694,ro-mprule,6,6
mp/HAHN.IN2_TS0.75_EJ3,0.004207157,ro-sbf,6,6
mp/HAHN.IN2_TS0.75_EJ3,0.004165918,ro-random,6,6
mp/HAHN.IN2_TS0.75_EJ3,0.004217197,ro-asq,6,6
mp/HAHN.IN2_TS0.75_EJ4,0.004256187,ro-sbf,6,6
mp/HAHN.IN2_TS0.75_EJ4,0.004260331,ro-asq,6,6
mp/HAHN.IN2_TS0.75_EJ4,0.004118621,ro-mprule,6,6
mp/HAHN.IN2_TS0.75_EJ4,0.004187279,ro-random,6,6
mp/HAHN.IN2_TS0.75_EJ5,0.003702051,ro-random,5,5
mp/HAHN.IN2_TS0.75_EJ5,0.003908355,ro-asq,5,5
mp/HAHN.IN2_TS0.75_EJ5,0.003740794,ro-mprule,5,5
mp/HAHN.IN2_TS0.75_EJ5,0.003791242,ro-sbf,5,5
mp/HAHN.IN2_TS0.75_EJ6,0.00454512,ro-random,4,4
mp/HAHN.IN2_TS0.75_EJ6,0.004110027,ro-mprule,4,4
mp/HAHN.IN2_TS0.75_EJ6,0.004286971,ro-asq,4,4
mp/HAHN.IN2_TS0.75_EJ6,0.004630451,ro-sbf,4,4
mp/HAHN.IN2_TS0.75_EJ7,0.007551778,ro-random,4,4
mp/HAHN.IN2_TS0.75_EJ7,0.006019578,ro-mprule,4,4
mp/HAHN.IN2_TS0.75_EJ7,0.005776015,ro-sbf,4,4
mp/HAHN.IN2_TS0.75_EJ7,0.007733055,ro-asq,4,4
mp/HAHN.IN2_TS0.75_EJ8,0.105195615,ro-random,6,7
mp/HAHN.IN2_TS0.75_EJ8,0.004922567,ro-sbf,6,6
mp/HAHN.IN2_TS0.75_EJ8,0.015856982,ro-asq,6,6
mp/HAHN.IN2_TS0.75_EJ8,0.003713393,ro-mprule,6,7
mp/HAHN.IN2_TS0.75_EJ9,0.003836635,ro-sbf,8,8
mp/HAHN.IN2_TS0.75_EJ9,0.003873306,ro-asq,8,8
mp/HAHN.IN2_TS0.75_EJ9,0.003676036,ro-random,8,8
mp/HAHN.IN2_TS0.75_EJ9,0.003743264,ro-mprule,8,8
mp/HAHN.IN2_TS0.75-med_EJ1,0.248022993,ro-random,5,6
mp/HAHN.IN2_TS0.75-med_EJ1,0.324215639,ro-asq,5,6
mp/HAHN.IN2_TS0.75-med_EJ1,0.015219856,ro-mprule,5,6
mp/HAHN.IN2_TS0.75-med_EJ1,0.305728955,ro-sbf,5,6
mp/HAHN.IN2_TS0.75-med_EJ10,0.019176448,ro-mprule,4,5
mp/HAHN.IN2_TS0.75-med_EJ10,0.057347179,ro-asq,4,5
mp/HAHN.IN2_TS0.75-med_EJ10,0.030569827,ro-random,4,5
mp/HAHN.IN2_TS0.75-med_EJ10,0.039789268,ro-sbf,4,5
mp/HAHN.IN2_TS0.75-med_EJ2,0.019395199,ro-mprule,4,5
mp/HAHN.IN2_TS0.75-med_EJ2,0.056193667,ro-asq,4,5
mp/HAHN.IN2_TS0.75-med_EJ2,0.041468782,ro-sbf,4,5
mp/HAHN.IN2_TS0.75-med_EJ2,0.029492691,ro-random,4,5
mp/HAHN.IN2_TS0.75-med_EJ3,0.017001836,ro-mprule,5,6
mp/HAHN.IN2_TS0.75-med_EJ3,0.032530488,ro-random,5,6
mp/HAHN.IN2_TS0.75-med_EJ3,0.03402005,ro-sbf,5,5
mp/HAHN.IN2_TS0.75-med_EJ3,0.03523073,ro-asq,5,5
mp/HAHN.IN2_TS0.75-med_EJ4,0.017939736,ro-mprule,4,5
mp/HAHN.IN2_TS0.75-med_EJ4,0.039267591,ro-sbf,4,5
mp/HAHN.IN2_TS0.75-med_EJ4,0.027579075,ro-random,4,5
mp/HAHN.IN2_TS0.75-med_EJ4,0.053747294,ro-asq,4,5
mp/HAHN.IN2_TS0.75-med_EJ5,0.020660578,ro-mprule,4,5
mp/HAHN.IN2_TS0.75-med_EJ5,0.042629117,ro-sbf,4,5
mp/HAHN.IN2_TS0.75-med_EJ5,0.057221435,ro-asq,4,5
mp/HAHN.IN2_TS0.75-med_EJ5,0.031307234,ro-random,4,5
mp/HAHN.IN2_TS0.75-med_EJ6,0.120585334,ro-random,6,7
mp/HAHN.IN2_TS0.75-med_EJ6,0.072976955,ro-sbf,6,7
mp/HAHN.IN2_TS0.75-med_EJ6,0.151860664,ro-asq,6,7
mp/HAHN.IN2_TS0.75-med_EJ6,0.013620446,ro-mprule,6,7
mp/HAHN.IN2_TS0.75-med_EJ7,0.041814025,ro-sbf,4,5
mp/HAHN.IN2_TS0.75-med_EJ7,0.030238125,ro-random,4,5
mp/HAHN.IN2_TS0.75-med_EJ7,0.056998992,ro-asq,4,5
mp/HAHN.IN2_TS0.75-med_EJ7,0.019527701,ro-mprule,4,5
mp/HAHN.IN2_TS0.75-med_EJ8,0.098463587,ro-random,6,8
mp/HAHN.IN2_TS0.75-med_EJ8,0.148417759,ro-asq,6,8
mp/HAHN.IN2_TS0.75-med_EJ8,0.011497674,ro-mprule,6,8
mp/HAHN.IN2_TS0.75-med_EJ8,0.056520517,ro-sbf,6,8
mp/HAHN.IN2_TS0.75-med_EJ9,0.02182878,ro-random,6,6
mp/HAHN.IN2_TS0.75-med_EJ9,0.014566687,ro-mprule,6,6
mp/HAHN.IN2_TS0.75-med_EJ9,0.017631706,ro-sbf,6,6
mp/HAHN.IN2_TS0.75-med_EJ9,0.023504866,ro-asq,6,6
mp/HESKIA.IN2_TS0.25_EJ1,0.001709816,ro-random,5,5
mp/HESKIA.IN2_TS0.25_EJ1,0.002411423,ro-sbf,5,5
mp/HESKIA.IN2_TS0.25_EJ1,0.001959783,ro-asq,5,5
mp/HESKIA.IN2_TS0.25_EJ1,0.002370819,ro-mprule,5,5
mp/HESKIA.IN2_TS0.25_EJ10,0.001574086,ro-random,6,6
mp/HESKIA.IN2_TS0.25_EJ10,0.002152903,ro-sbf,6,6
mp/HESKIA.IN2_TS0.25_EJ10,0.002304503,ro-asq,6,6
mp/HESKIA.IN2_TS0.25_EJ10,0.001884701,ro-mprule,6,6
mp/HESKIA.IN2_TS0.25_EJ2,0.00175766,ro-mprule,4,4
mp/HESKIA.IN2_TS0.25_EJ2,0.001859765,ro-sbf,4,4
mp/HESKIA.IN2_TS0.25_EJ2,0.001544886,ro-random,4,4
mp/HESKIA.IN2_TS0.25_EJ2,0.001717691,ro-asq,4,4
mp/HESKIA.IN2_TS0.25_EJ3,0.002159355,ro-sbf,4,4
mp/HESKIA.IN2_TS0.25_EJ3,0.001645433,ro-mprule,4,4
mp/HESKIA.IN2_TS0.25_EJ3,0.001600467,ro-random,4,4
mp/HESKIA.IN2_TS0.25_EJ3,0.001824162,ro-asq,4,4
mp/HESKIA.IN2_TS0.25_EJ4,0.002202039,ro-mprule,4,4
mp/HESKIA.IN2_TS0.25_EJ4,0.002922579,ro-sbf,4,4
mp/HESKIA.IN2_TS0.25_EJ4,0.001482277,ro-random,4,4
mp/HESKIA.IN2_TS0.25_EJ4,0.001932943,ro-asq,4,4
mp/HESKIA.IN2_TS0.25_EJ5,0.001898498,ro-mprule,4,4
mp/HESKIA.IN2_TS0.25_EJ5,0.001601671,ro-asq,4,4
mp/HESKIA.IN2_TS0.25_EJ5,0.001556553,ro-random,4,4
mp/HESKIA.IN2_TS0.25_EJ5,0.002019232,ro-sbf,4,4
mp/HESKIA.IN2_TS0.25_EJ6,0.00194098,ro-sbf,8,8
mp/HESKIA.IN2_TS0.25_EJ6,0.002167162,ro-random,8,8
mp/HESKIA.IN2_TS0.25_EJ6,0.001664179,ro-mprule,8,8
mp/HESKIA.IN2_TS0.25_EJ6,0.001860738,ro-asq,8,8
mp/HESKIA.IN2_TS0.25_EJ7,0.0020765,ro-sbf,4,4
mp/HESKIA.IN2_TS0.25_EJ7,0.001586201,ro-random,4,4
